EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2249039;1;01/05/1965;1;39,5;91,4;15;7;1;1;0;1680,30004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,2;2,1;0,0;39,5;0,0;0,0;20,3;16,8;0,0;0,1;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/04/1965;1;41,1;68,5;29;7;1;1;0;1680,30004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,9;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,5;7,9;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;41,1;10,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/03/1965;1;44,1;171,6;10;13;1;1;0;1680,30004882813;1;30,3;0,0;17,6;0,0;0,0;0,0;0,3;1,3;1,0;44,1;0,0;0,0;0,0;0,0;0,0;23,6;0,0;0,0;3,8;0,0;5,3;0,0;29,0;2,7;1,7;10,9;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/02/1965;1;82,7;242,8;22;16;1;1;0;1680,30004882813;1;36,2;3,3;6,0;0,1;6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,2;9,2;0,0;0,0;0,4;2,6;0,0;17,6;82,7;1,0;14,7;16,7;0,0;18,1;21,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2249039;1;01/01/1965;1;77,9;414,9;9;18;1;1;0;1680,30004882813;1;0,0;0,0;0,0;6,4;2,5;0,0;0,0;0,0;77,9;0,0;11,1;24,2;3,0;18,6;13,6;52,9;0,0;2,0;7,8;24,6;0,0;0,0;0,0;19,1;0,0;3,4;0,0;22,0;67,3;57,7;0,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/12/1964;1;112,8;445,4;24;18;1;1;0;1660;1;19,3;22,1;31,9;38,0;0,0;0,0;0,0;0,0;0,0;0,0;14,2;0,0;16,2;38,3;22,4;0,0;0,0;49,1;4,0;0,0;0,0;7,3;19,8;112,8;25,6;18,0;0,2;0,0;2,0;4,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/11/1964;1;26,3;93,3;16;10;1;1;0;1660;1;0,0;0,0;0,0;0,0;25,7;4,1;12,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0;26,3;5,2;0,0;6,7;0,0;2,2;0,8;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/10/1964;1;40,4;180,6;27;9;1;1;0;1660;1;38,0;0,0;0,0;0,0;0,0;8,8;29,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,1;6,3;1,1;0,0;0,0;0,0;0,0;40,4;0,0;0,0;34,1;8,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/09/1964;1;47,4;123,8;26;6;1;1;0;1660;1;0,0;0,0;2,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,7;39,2;47,4;0,0;28,6;0,3;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/08/1964;1;30,7;37,0;20;3;1;1;0;1660;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,7;2,6;3,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/07/1964;1;25,4;54,5;25;7;1;1;0;1660;1;0,0;2,6;11,1;11,3;0,0;0,0;0,0;0,0;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;25,4;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/06/1964;1;14,6;24,7;14;4;1;1;0;1660;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4;0,2;0,0;14,6;8,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/05/1964;1;30,8;45,8;1;4;1;1;0;1660;1;30,8;1,6;0,0;0,0;3,4;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/04/1964;1;0,7;0,7;4;1;1;1;0;1660;1;0,0;0,0;0,0;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/03/1964;1;25,6;129,2;29;9;1;1;0;1660;1;0,0;0,0;15,7;0,0;0,0;0,0;0,2;21,6;0,0;0,0;0,0;0,0;0,0;0,0;16,4;8,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;16,5;25,6;24,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/02/1964;1;70,8;386,5;16;20;1;1;0;1660;1;0,0;25,7;4,9;2,4;0,0;0,0;0,0;9,9;0,0;0,9;15,6;48,0;49,4;36,4;24,7;70,8;24,4;38,7;14,0;6,7;2,7;0,0;0,0;0,5;6,0;4,6;0,0;0,2;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2249039;1;01/01/1964;1;34,4;138,5;1;10;1;1;0;1660;1;34,4;14,1;0,0;34,3;0,0;0,0;0,0;8,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,6;0,0;0,0;0,0;19,4;3,8;0,0;4,0;3,0;0,0;0,0;0,0;1,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/12/1963;1;25,2;78,5;20;7;1;1;0;702,900024414062;1;0,0;20,0;0,0;0,0;0,0;0,0;0,0;9,4;0,0;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,3;25,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;0,0;0,0;17,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/11/1963;1;45,9;125,0;21;9;1;1;0;702,900024414062;1;0,0;2,7;0,0;0,0;0,0;0,0;0,0;12,1;7,8;0,0;0,0;0,0;0,0;18,0;0,0;18,7;0,0;0,6;0,0;15,4;45,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/10/1963;1;38,4;106,2;28;9;1;1;0;702,900024414062;1;0,0;0,0;0,0;7,6;0,0;14,4;14,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;3,8;0,0;0,0;20,3;0,0;0,0;0,7;0,0;4,2;38,4;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/09/1963;1;10,3;17,6;22;3;1;1;0;702,900024414062;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,3;0,0;3,7;0,0;0,0;0,0;0,0;0,0;3,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/08/1963;1;0,0;0,0;1;;1;1;0;702,900024414062;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/07/1963;1;0,0;0,0;1;;1;1;0;702,900024414062;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/06/1963;1;0,0;0,0;1;;1;1;0;702,900024414062;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/05/1963;1;0,0;0,0;1;;1;1;0;702,900024414062;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/04/1963;1;31,4;31,4;16;1;1;1;0;702,900024414062;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/03/1963;1;20,0;55,7;3;7;1;1;0;702,900024414062;1;0,0;0,0;20,0;0,1;0,0;0,0;0,0;17,2;0,0;0,0;0,0;5,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;0,0;5,0;0,0;0,0;5,4;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/02/1963;1;21,7;98,8;4;10;1;1;0;702,900024414062;1;18,1;0,0;0,0;21,7;0,0;0,0;10,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;7,9;0,0;0,5;6,5;5,3;0,0;12,4;14,7;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2249039;1;01/01/1963;1;33,8;189,7;25;21;1;1;0;702,900024414062;1;22,4;3,1;0,0;0,0;0,0;0,0;0,2;10,0;7,3;1,4;0,0;9,4;1,1;0,3;4,4;26,6;29,5;6,4;6,5;17,2;0,0;0,0;0,2;0,0;33,8;4,0;0,0;0,5;0,4;0,0;5,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/12/1962;1;47,4;147,8;30;16;1;1;0;1281,30004882812;1;1,8;0,0;0,0;11,6;1,1;18,6;0,0;0,0;0,0;0,0;2,2;1,7;3,9;0,0;0,0;0,0;8,0;1,9;7,8;0,0;0,0;0,0;0,0;0,0;0,0;25,1;7,5;0,6;0,2;47,4;8,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/11/1962;1;28,8;105,6;7;6;1;1;0;1281,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;28,8;0,0;15,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,7;24,0;22,9;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/10/1962;1;27,6;186,9;4;15;1;1;0;1281,30004882812;1;21,7;10,5;17,7;27,6;0,0;0,0;0,0;7,8;10,9;1,9;10,6;6,2;0,0;0,0;0,0;0,0;0,0;12,4;14,2;14,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,2;2,4;4,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/09/1962;1;5,9;19,7;30;8;1;1;0;1281,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0,0;3,8;0,0;0,0;0,5;0,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,2;0,0;0,0;0,0;0,0;0,0;4,3;5,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/08/1962;1;21,6;37,9;23;4;1;1;0;1281,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,9;0,0;0,0;0,0;0,4;2,0;0,0;0,0;0,0;0,0;0,0;21,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/07/1962;1;6,3;9,7;19;3;1;1;0;1281,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,3;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/06/1962;1;60,8;84,3;3;8;1;1;0;1281,30004882812;1;0,0;0,0;60,8;2,0;0,0;5,7;2,2;7,0;0,6;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/05/1962;1;9,4;15,2;3;4;1;1;0;1281,30004882812;1;0,0;0,0;9,4;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/04/1962;1;40,6;71,9;19;7;1;1;0;1281,30004882812;1;0,0;0,0;0,2;3,9;0,0;0,0;0,0;0,0;0,0;2,2;0,0;0,0;0,0;0,0;0,0;0,0;3,1;0,0;40,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,3;8,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/03/1962;1;26,5;145,3;12;18;1;1;0;1281,30004882812;1;0,2;3,3;2,2;3,2;7,6;0,5;0,0;0,0;0,0;19,6;10,1;26,5;14,9;21,4;3,2;14,6;1,6;1,0;3,9;5,8;0,0;0,0;0,0;0,0;5,7;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/02/1962;1;56,4;238,4;16;10;1;1;0;1281,30004882812;1;0,0;0,0;0,0;20,9;38,8;1,4;0,0;0,0;0,0;0,0;14,0;0,0;0,0;0,0;0,0;56,4;0,0;0,0;50,3;0,0;0,0;33,2;10,7;12,2;0,5;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2249039;1;01/01/1962;1;39,1;218,6;8;12;1;1;0;1281,30004882812;1;0,0;0,0;5,1;3,0;0,0;0,0;0,0;39,1;3,1;33,0;0,0;0,0;0,0;0,0;37,8;9,3;11,4;1,6;39,0;0,0;0,0;0,0;0,0;1,6;0,0;34,6;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/12/1961;1;90,7;253,1;26;18;1;1;0;1186,19995117188;1;0,0;17,8;1,4;24,0;0,0;0,0;0,0;4,0;0,0;0,0;0,0;0,0;10,4;0,0;0,0;18,4;17,4;2,6;2,1;3,3;0,2;0,2;0,0;18,6;12,0;90,7;3,4;1,7;24,9;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/11/1961;1;49,9;127,7;12;11;1;1;0;1186,19995117188;1;19,6;1,6;0,0;0,0;0,0;0,0;11,0;0,0;0,0;0,0;0,0;49,9;0,0;0,4;19,4;0,0;0,0;0,0;0,0;1,8;0,0;0,0;16,5;0,0;0,0;0,0;1,8;2,4;3,3;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/10/1961;1;18,2;79,4;31;10;1;1;0;1186,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,0;10,5;0,0;0,0;0,0;0,0;14,6;2,6;14,1;0,0;3,2;0,0;0,0;0,0;0,0;0,0;4,0;10,0;0,0;0,6;0,0;18,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/09/1961;1;25,3;25,7;29;2;1;1;0;1186,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,3;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/08/1961;1;3,7;5,3;26;2;1;1;0;1186,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,7;0,0;0,0;0,0;1,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/07/1961;1;0,0;0,0;1;;1;1;0;1186,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/06/1961;1;1,7;3,3;16;2;1;1;0;1186,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;1,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/05/1961;1;21,6;51,4;4;3;1;1;0;1186,19995117188;1;0,0;0,0;14,8;21,6;0,0;0,0;0,0;0,0;0,0;15,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/04/1961;1;29,8;95,1;5;8;1;1;0;1186,19995117188;1;0,0;0,0;3,9;4,0;29,8;13,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,0;0,3;13,3;0,0;0,0;16,2;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/03/1961;1;32,6;137,4;18;12;1;1;0;1186,19995117188;1;19,3;0,0;0,0;0,0;0,0;0,0;0,4;0,2;0,4;0,0;0,0;0,0;5,1;0,0;5,0;11,1;0,0;32,6;7,8;20,6;31,9;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/02/1961;1;56,0;261,6;28;22;1;1;0;1186,19995117188;1;0,8;0,0;20,6;15,5;29,6;0,6;20,3;0,0;0,0;25,8;10,9;2,2;0,4;0,4;0,0;0,0;0,2;14,1;1,6;2,6;0,0;3,4;4,4;7,6;21,3;0,7;22,6;56,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2249039;1;01/01/1961;1;42,0;146,2;2;16;1;1;0;1186,19995117188;1;0,0;42,0;10,0;0,1;1,8;7,6;1,7;20,6;0,0;21,7;7,5;0,0;0,0;8,0;1,9;11,7;0,0;0,6;0,0;9,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/12/1957;1;41,8;147,3;15;16;1;1;0;1457,59997558594;1;13,0;0,0;0,9;0,8;0,0;0,0;12,6;11,8;0,0;0,0;0,4;8,4;6,2;8,8;41,8;9,7;18,3;0,6;0,0;0,0;0,0;0,2;0,0;0,0;0,0;3,7;0,0;0,0;0,0;0,0;10,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/11/1957;1;9,7;55,3;18;10;1;1;0;1457,59997558594;1;0,0;0,0;0,0;2,3;0,0;0,0;0,0;5,6;9,1;0,0;0,0;0,0;8,4;5,2;0,0;0,0;2,4;9,7;0,0;1,4;4,4;0,0;0,0;0,0;6,8;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/10/1957;1;32,8;76,5;27;5;1;1;0;1457,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,1;0,0;0,0;32,8;24,4;0,0;1,8;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
