EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2249039;1;01/09/1957;1;24,4;116,1;8;9;1;1;0;1457,59997558594;1;0,0;0,0;12,1;12,9;0,0;0,0;0,0;24,4;7,4;0,0;0,0;0,0;17,3;0,0;0,0;2,4;0,0;0,0;0,0;0,0;0,0;12,7;23,0;3,9;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/08/1957;1;19,5;50,0;19;7;1;1;0;1457,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,6;0,0;0,0;15,7;2,6;19,5;0,3;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/07/1957;1;50,2;242,9;16;11;1;1;0;1457,59997558594;1;1,1;10,6;7,4;41,8;46,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;50,2;34,8;27,4;7,3;14,7;0,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/06/1957;1;34,4;48,1;8;5;1;1;0;1457,59997558594;1;0,0;0,0;0,4;0,0;0,0;0,0;0,0;34,4;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,1;7,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/05/1957;1;10,5;21,6;10;4;1;1;0;1457,59997558594;1;4,9;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;10,5;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/04/1957;1;26,0;87,2;1;8;1;1;0;1457,59997558594;1;26,0;0,4;0,2;0,0;0,0;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,4;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,8;0,0;0,0;23,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/03/1957;1;84,4;132,5;22;11;1;1;0;1457,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,7;1,6;0,0;1,6;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;84,4;23,8;0,0;0,0;0,6;12,4;0,0;0,0;2,6;4,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/02/1957;1;30,0;132,4;11;13;1;1;0;1457,59997558594;1;0,0;5,6;21,0;5,7;0,0;0,0;0,4;4,7;1,7;10,6;30,0;0,0;0,0;0,0;18,3;21,9;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,7;7,3;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2249039;1;01/01/1957;1;78,0;347,7;15;16;1;1;0;1457,59997558594;1;1,7;0,0;0,0;0,0;0,0;22,0;0,0;0,0;9,8;21,0;54,7;0,7;0,0;0,0;78,0;27,1;68,1;1,8;0,0;11,0;0,0;0,0;0,0;23,8;13,1;7,8;0,0;6,9;0,0;0,0;0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/12/1956;1;28,2;90,1;7;8;1;1;0;1172;1;0,0;0,0;0,0;0,0;0,0;2,2;28,2;1,0;0,0;0,0;0,0;0,0;0,0;13,8;0,0;0,8;0,0;0,0;0,0;18,6;0,0;0,0;0,0;19,2;6,3;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/11/1956;1;8,6;9,9;23;2;1;1;0;1172;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,6;0,0;0,0;1,3;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/10/1956;1;30,2;135,7;23;8;1;1;0;1172;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,1;29,4;16,6;0,0;0,0;0,0;0,0;0,0;2,7;0,0;0,0;0,0;0,0;30,2;0,0;0,0;0,0;0,0;25,6;0,4;29,7;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/09/1956;1;39,0;72,8;10;8;1;1;0;1172;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;39,0;13,5;0,0;0,0;12,3;0,2;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,6;0,0;0,6;0,0;2,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/08/1956;1;20,1;61,5;1;5;1;1;0;1172;1;20,1;0,0;14,6;8,6;0,0;0,0;14,6;3,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/07/1956;1;39,0;105,3;24;8;1;1;0;1172;1;0,0;0,0;0,0;0,0;0,0;0,0;1,7;0,0;0,0;0,0;0,0;0,0;0,0;7,7;0,0;0,0;0,0;0,0;0,0;3,8;0,0;0,0;25,9;39,0;0,0;0,0;0,0;10,0;0,0;10,0;7,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/06/1956;1;45,0;154,6;1;11;1;1;0;1172;1;45,0;11,7;2,4;0,0;0,0;0,0;0,0;0,0;3,7;6,0;24,6;23,3;12,7;0,5;20,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,4;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/05/1956;1;52,6;157,4;26;12;1;1;0;1172;1;0,0;21,2;1,1;0,0;37,4;1,4;13,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,7;0,6;0,0;2,2;10,0;52,6;0,4;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/04/1956;1;49,0;124,4;28;13;1;1;0;1172;1;0,0;0,0;0,0;0,0;0,0;0,2;33,9;11,1;0,0;0,6;2,6;0,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;5,9;0,0;0,0;0,0;0,3;6,0;11,7;0,0;49,0;1,3;0,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/03/1956;1;24,1;35,6;13;8;1;1;0;1172;1;1,3;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,9;0,0;24,1;0,0;2,9;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,1;0,6;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/02/1956;1;18,0;101,1;16;15;1;1;0;1172;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,9;6,4;6,1;8,6;0,3;0,6;18,0;0,4;10,8;0,0;12,7;0,0;0,0;4,0;8,8;3,8;0,4;6,3;0,0;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2249039;1;01/01/1956;1;45,2;123,6;18;12;1;1;0;1172;1;3,1;10,0;10,4;15,3;5,0;7,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;45,2;0,0;18,8;0,2;0,0;0,0;0,0;0,0;0,0;6,9;0,3;0,0;0,0;0,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/12/1955;1;52,0;167,2;3;14;1;1;0;1031;1;0,0;2,4;52,0;17,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;21,0;15,0;0,0;0,0;14,7;17,6;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;1,3;17,0;4,4;4,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/11/1955;1;31,0;91,8;22;8;1;1;0;1031;1;3,6;17,0;16,6;0,0;0,0;0,0;0,0;0,0;11,4;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;1,6;0,0;0,0;31,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/10/1955;1;42,2;77,2;28;5;1;1;0;1031;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,4;0,0;0,0;0,0;0,0;33,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;42,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/09/1955;1;0,0;0,0;1;;1;1;0;1031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/08/1955;1;16,8;44,8;27;6;1;1;0;1031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;16,8;10,8;3,2;4,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/07/1955;1;19,2;25,3;5;4;1;1;0;1031;1;0,0;0,0;5,6;0,0;19,2;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/06/1955;1;30,8;67,6;13;6;1;1;0;1031;1;2,8;0,0;0,0;0,0;0,0;0,7;0,0;0,0;13,7;9,4;0,0;0,0;30,8;10,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/05/1955;1;6,7;16,4;31;5;1;1;0;1031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,4;0,0;0,0;5,1;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,2;6,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/04/1955;1;49,6;90,1;16;7;1;1;0;1031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,1;0,0;0,3;0,0;6,3;49,6;10,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,3;4,7;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/03/1955;1;26,3;149,6;28;12;1;1;0;1031;1;0,3;19,3;8,6;18,4;0,0;23,8;4,8;0,0;0,0;0,0;15,3;0,0;0,0;0,0;0,0;6,4;0,0;0,0;0,0;0,0;0,0;0,0;3,7;0,0;0,0;0,0;0,0;26,3;0,0;22,3;0,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/02/1955;1;35,6;153,3;28;11;1;1;0;1031;1;0,9;23,7;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8;0,0;17,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;8,0;13,0;13,4;0,0;0,0;35,4;35,6;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2249039;1;01/01/1955;1;26,6;147,7;3;17;1;1;0;1031;1;0,0;3,4;26,6;1,4;3,9;18,9;0,0;0,0;0,0;0,0;11,0;10,4;0,3;15,3;13,4;3,1;0,6;25,0;0,0;0,0;0,0;0,0;0,4;12,0;0,0;0,0;0,8;1,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/12/1954;1;58,0;257,8;11;14;1;1;0;1325,30004882812;1;0,0;0,0;25,0;9,0;26,8;0,0;0,0;4,2;0,0;0,0;58,0;0,0;55,4;0,0;0,0;1,0;40,0;1,0;23,9;8,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;2,3;2,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/11/1954;1;14,0;17,2;11;2;1;1;0;1325,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/10/1954;1;30,3;90,6;1;9;1;1;0;1325,30004882812;1;30,3;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;1,1;0,0;4,4;0,0;0,0;0,0;0,0;5,8;2,0;0,0;0,0;0,0;0,0;0,0;24,6;0,0;21,9;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/09/1954;1;4,0;9,4;28;7;1;1;0;1325,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;2,2;0,8;0,0;0,0;0,3;0,7;4,0;0,0;0,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/08/1954;1;0,0;0,0;1;;1;1;0;1325,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/07/1954;1;9,4;13,4;16;2;1;1;0;1325,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/06/1954;1;40,7;94,5;6;8;1;1;0;1325,30004882812;1;0,0;0,0;0,0;2,1;22,9;40,7;18,8;2,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,1;0,0;0,0;1,0;2,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/05/1954;1;38,0;165,5;9;10;1;1;0;1325,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;7,8;0,0;38,0;18,4;26,7;0,0;6,0;3,6;0,0;0,0;27,8;6,7;15,7;0,0;14,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/04/1954;1;41,0;68,6;28;3;1;1;0;1325,30004882812;1;0,0;0,0;8,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41,0;0,0;19,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/03/1954;1;31,7;62,2;11;9;1;1;0;1325,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;3,0;31,7;0,0;1,2;0,0;0,0;0,0;0,0;0,0;12,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,4;0,0;0,6;10,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/02/1954;1;104,0;313,5;1;13;1;1;0;1325,30004882812;1;104,0;0,0;0,0;0,4;33,0;45,0;88,0;12,7;0,0;0,0;0,0;0,0;0,4;0,6;1,0;0,0;20,8;0,2;6,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2249039;1;01/01/1954;1;48,2;232,6;3;15;1;1;0;1325,30004882812;1;0,0;1,2;48,2;31,6;40,0;25,3;7,7;10,1;0,2;0,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,4;0,0;0,0;5,7;9,4;22,2;0,0;5,8;0,0;0,0;1,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/12/1953;1;23,0;66,3;1;8;1;1;0;1070,30004882812;1;23,0;4,3;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,3;0,0;0,0;0,0;8,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;2,3;3,7;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/11/1953;1;61,4;161,4;1;12;1;1;0;1070,30004882812;1;61,4;33,0;0,0;0,0;0,0;0,0;3,2;2,0;0,0;0,0;0,0;9,0;17,8;1,2;6,8;8,0;0,0;0,0;0,0;16,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,9;1,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/10/1953;1;58,0;122,2;7;12;1;1;0;1070,30004882812;1;0,0;0,0;2,6;1,7;16,0;4,4;58,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,3;0,0;12,2;3,6;9,8;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/09/1953;1;22,8;86,3;12;7;1;1;0;1070,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0;6,8;0,0;0,0;22,8;0,0;0,0;19,4;15,0;0,0;0,0;0,0;0,0;4,6;0,0;0,0;7,7;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/08/1953;1;16,0;21,0;24;2;1;1;0;1070,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;0,0;0,0;16,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/07/1953;1;12,2;15,5;20;2;1;1;0;1070,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/06/1953;1;18,8;19,1;10;2;1;1;0;1070,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;18,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/05/1953;1;11,6;28,7;23;7;1;1;0;1070,30004882812;1;0,0;0,0;0,2;0,0;6,7;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,6;0,7;0,0;0,2;8,3;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/04/1953;1;21,7;69,1;22;8;1;1;0;1070,30004882812;1;0,0;0,0;10,2;8,8;0,0;4,8;17,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,9;0,0;0,0;0,0;0,0;0,3;21,7;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2249039;1;01/03/1953;1;30,0;109,0;1;15;1;1;0;1070,30004882812;1;30,0;5,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,2;0,0;16,2;0,0;0,0;0,0;15,0;1,9;0,0;0,0;0,5;0,0;4,1;10,4;0,1;2,2;1,4;1,2;2,7;9,3;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2249039;1;01/02/1953;1;60,0;217,5;14;13;1;1;0;1070,30004882812;1;12,2;3,0;3,8;0,0;0,0;0,0;0,0;0,0;0,0;0,7;15,0;19,7;0,0;60,0;45,0;0,0;0,0;0,0;0,0;1,7;0,0;0,0;1,0;28,0;26,0;0,0;1,4;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2249039;1;01/01/1953;1;23,2;154,2;8;14;1;1;0;1070,30004882812;1;22,4;18,6;4,5;1,0;1,2;5,1;2,3;23,2;0,0;0,0;0,0;0,0;13,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0;0,0;0,0;0,0;0,0;20,8;10,2;15,6;6,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
